vmag,ra,de,pmRa,pmDe,sRgbR,sRgbG,sRgbB
6.37,22.50483,-14.58583,0.039,-0.039,0.8027965,0.9944818,1.64245
6.29,22.47214,64.08556,0.023,-0.013,1.348679,0.9371404,0.5993768
6.56,22.49553,35.72556,-0.026,-0.037,1.302141,0.9458218,0.6506131
6.43,22.51492,-26.07361,0.034,-0.07,1.348679,0.9371404,0.5993768
3.75,22.48619,58.41528,0.015,0.001,1.08357,0.9797518,0.959243
4.36,22.49217,47.70694,0.002,0,1.708597,0.8596255,0.3062224
4.82,22.51078,-10.67806,0.003,-0.03,0.7957208,0.9941736,1.666419
5.65,22.5005,32.5725,0.034,-0.014,0.8027965,0.9944818,1.64245
6.4,22.50181,49.35611,-0.024,-0.043,1.389962,0.9291172,0.5571284
4.29,22.52508,-32.34611,0.065,-0.018,0.8209915,0.9950778,1.582768
6.15,22.59067,-78.77167,0.046,-0.006,1.526972,0.9008257,0.4334489
5.83,22.44514,78.78583,-0.016,-0.043,0.8756096,0.995297,1.419215
4.51,22.50814,43.12333,-0.001,-0.005,0.7853289,0.9936404,1.702421
6.16,22.52178,-2.911111,-0.005,-0.036,1.348679,0.9371404,0.5993768
6.14,22.52178,-6.555,0.173,-0.106,1.063285,0.9821562,0.9952854
4.81,22.55003,-61.98222,0.039,-0.025,1.665772,0.869665,0.3329922
6.38,22.52814,-10.90556,0.075,-0.045,0.9308688,0.9934145,1.274651
6.35,22.52617,29.54278,-0.044,-0.029,0.8921627,0.9949391,1.373863
3.77,22.52153,50.2825,0.138,0.019,0.8209915,0.9950778,1.582768
6.42,22.54319,20.23,0.163,0.029,0.9487008,0.9924115,1.231931
6.32,22.54636,15.86333,0.022,0.026,1.414119,0.924301,0.5336135
5.88,22.54067,39.77972,0.004,-0.011,0.8797096,0.9952256,1.40781
6.35,22.53856,54.0375,0.035,0.027,1.302141,0.9458218,0.6506131
5.89,22.56747,-1.574167,0.036,-0.04,1.296378,0.9468679,0.6572466
5.5,22.49803,78.82417,0.001,-0.022,0.8398899,0.9954101,1.523629
5.2,22.57822,-20.70833,0.222,-0.145,1.004415,0.9881883,1.109282
6.23,22.59803,-57.88361,0.077,-0.009,0.8963644,0.9948192,1.36264
5.71,22.56128,56.625,0.073,0.047,1.279166,0.9499515,0.6774598
6.6,22.55081,69.91361,0.116,0.068,0.9487008,0.9924115,1.231931
5.97,22.59347,-23.99111,0.039,-0.006,1.296378,0.9468679,0.6572466
4.02,22.58928,-0.1175,0.091,-0.056,0.7853289,0.9936404,1.702421
6.34,22.55472,70.37389,0.051,0.02,0.8172955,0.9949792,1.594669
5.68,22.53783,76.22639,-0.021,-0.011,0.836055,0.9953655,1.535403
6.28,22.60814,-40.58278,0.048,-0.07,0.8634652,0.9954395,1.45368
5.82,22.60983,-31.66389,-0.042,-0.044,1.354547,0.9360177,0.5931965
5.86,22.61633,-40.59111,0.038,-0.075,0.8398899,0.9954101,1.523629
5.73,22.59786,39.63417,0.005,-0.006,0.765365,0.9923371,1.774358
6.1,22.60219,35.57722,0,-0.067,1.302141,0.9458218,0.6506131
6.4,22.61011,11.69694,-0.008,0.018,0.8172955,0.9949792,1.594669
6.29,22.59817,50.07111,0.006,0.008,0.799244,0.9943325,1.65443
6.38,22.59772,56.07,-0.003,-0.019,0.8634652,0.9954395,1.45368
6.3,22.61797,12.57722,-0.03,-0.017,1.302141,0.9458218,0.6506131
6.3,22.61353,35.6525,-0.004,0,1.520997,0.9021141,0.4382997
5.03,22.62928,-4.228056,-0.067,-0.12,1.384036,0.9302863,0.5630207
6.65,22.65233,-52.69222,0.005,-0.016,0.9623215,0.9915266,1.200481
6.23,22.6395,-7.897778,0.076,-0.004,1.17863,0.9666066,0.8090019
4.63,22.62289,51.54528,-0.054,-0.101,0.9134204,0.9942164,1.318236
6.47,22.64575,-28.74778,-0.035,0.001,1.325317,0.9415493,0.6245921
5.08,22.59614,73.64306,0.172,0.023,0.9808048,0.9901694,1.159356
5.66,22.64764,-33.08139,0.006,0.014,0.836055,0.9953655,1.535403
6.4,22.63819,45.18306,0.003,0,1.302141,0.9458218,0.6506131
5.82,22.64794,19.52222,-0.042,-0.099,1.256405,0.9539321,0.7051516
6.31,22.66222,-28.32528,0.076,-0.031,1.307917,0.9447668,0.6440313
5.97,22.68025,-57.42222,0.055,-0.007,1.57494,0.8903149,0.3961679
5.21,22.64386,56.79583,0.053,-0.029,1.647506,0.8738905,0.3449722
4.88,22.65436,39.05028,0.001,-0.005,0.749593,0.9910358,1.833889
5.87,22.67286,-30.65889,-0.103,-0.209,1.479292,0.9109711,0.4735113
6.21,22.66306,19.68111,-0.004,-0.01,0.8172955,0.9949792,1.594669
5.79,22.62028,75.37167,0.044,0.006,1.641429,0.8752886,0.3490357
6.03,22.65953,37.59278,0.008,-0.001,1.222698,0.9596106,0.7483163
5.19,22.64417,63.58444,-0.003,-0.025,0.8398899,0.9954101,1.523629
4.17,22.67761,-27.04361,0.03,-0.001,0.7785514,0.9932398,1.726427
6.31,22.68,-3.554167,0.003,-0.042,1.043325,0.9843654,1.032307
4.15,22.76758,-81.38167,-0.067,-0.001,0.8963644,0.9948192,1.36264
5.71,22.68131,14.54944,0.268,0.144,1.146286,0.9713996,0.8569388
4.46,22.67525,44.27639,0.094,0.012,1.497141,0.9072102,0.4581465
5.93,22.67178,53.84611,0.001,-0.014,1.262074,0.9529513,0.6981484
3.4,22.69103,10.83139,0.08,-0.013,0.7853289,0.9936404,1.702421
5.98,22.71025,-47.21056,0.009,-0.326,1.073387,0.9809783,0.977142
2.1,22.71114,-46.88472,0.137,-0.008,1.659678,0.8710787,0.3369508
6.17,22.70614,-29.36083,0.028,-0.015,1.623231,0.8794511,0.3614414
6.34,22.69206,30.96583,0.063,0,1.302141,0.9458218,0.6506131
6.07,22.71197,-44.24778,0.042,0.037,1.290627,0.9479049,0.663932
5.25,22.69128,40.22556,-0.005,-0.001,0.7686149,0.9925749,1.762392
4.79,22.69594,29.3075,-0.004,-0.027,0.8136278,0.9948701,1.606589
5.9,22.69928,14.51639,0.092,-0.021,1.366313,0.9337484,0.580982
5.94,22.69336,41.54944,0.148,0.065,1.302141,0.9458218,0.6506131
4.85,22.725,-41.41444,0.006,-0.095,1.319505,0.9426305,0.6310211
6.45,22.71764,-8.311667,0.024,-0.006,0.8838352,0.9951422,1.396449
6.3,22.73792,-60.49944,0.004,0.025,1.063285,0.9821562,0.9952854
6.41,22.72064,-6.962778,0.03,-0.008,0.8027965,0.9944818,1.64245
6.12,22.70578,53.90889,-0.001,-0.006,1.671872,0.8682461,0.3290678
4.69,22.72647,-18.83028,-0.027,-0.028,1.520997,0.9021141,0.4382997
2.94,22.71669,30.22139,0.015,-0.025,1.222698,0.9596106,0.7483163
6.43,22.71542,37.80278,0.011,-0.009,0.7853289,0.9936404,1.702421
6.39,22.71792,47.16861,0.014,-0.002,1.018846,0.9868484,1.07996
6.51,22.72853,10.93917,0.015,-0.168,1.014014,0.9873076,1.089673
5.95,22.73478,39.46556,0.007,-0.021,1.586981,0.8876316,0.387255
4.85,22.76053,-53.50028,0.029,0.014,1.407792,0.9255665,0.539732
5.08,22.73486,41.81917,-0.007,0.004,1.279166,0.9499515,0.6774598
5.51,22.76131,-46.5475,-0.031,-0.02,1.491187,0.9084697,0.4632215
6.62,22.76889,-48.97889,0.203,-0.05,1.098992,0.9778222,0.9328517
6.48,22.77453,-49.68583,0.089,-0.277,1.384036,0.9302863,0.5630207
6.25,22.75783,19.36667,-0.026,0.056,1.331141,0.9404596,0.6182135
6.55,22.747,52.51722,-0.001,0.012,1.302141,0.9458218,0.6506131
6.56,22.77881,-46.93944,0.058,0.004,0.9397373,0.9929382,1.253181
5.35,22.83969,-80.12417,0.017,-0.022,0.765365,0.9923371,1.774358
6.73,22.82803,-77.05056,0.071,0.013,0.8594694,0.9954634,1.465249
4.19,22.77822,12.17278,0.235,-0.498,1.03347,0.9853959,1.051185
5.76,22.7695,44.54611,0.14,0.032,0.966908,0.9912063,1.190112
3.95,22.77553,23.56556,0.058,-0.01,1.342822,0.9382551,0.6056062
6.28,22.78864,-34.16111,-0.066,0.048,1.395897,0.9279408,0.5512831
6.37,22.80594,-61.68417,0.069,0.003,1.336976,0.9393615,0.611885
5.26,22.79253,-19.61333,-0.101,-0.204,1.267758,0.9519608,0.6911988
6.71,22.79642,-38.22194,-0.068,-0.076,1.023699,0.9863767,1.070307
6.34,22.8215,-70.34778,0.005,0.04,0.843752,0.9954435,1.511886
5.66,22.79522,-14.05639,0.032,-0.009,0.799244,0.9943325,1.65443
6.3,22.79894,-25.91194,0.112,-0.114,1.250751,0.9549033,0.7122089
3.49,22.80925,-51.31694,0.108,-0.071,0.8476411,0.9954656,1.500175
6.19,22.80839,-10.55556,0.035,0.007,0.9308688,0.9934145,1.274651
6.36,22.78978,58.48278,0.007,0.001,0.8027965,0.9944818,1.64245
5.9,22.80303,37.41667,-0.055,-0.058,1.319505,0.9426305,0.6310211
4.01,22.82653,-13.5925,-0.012,-0.038,1.641429,0.8752886,0.3490357
6.33,22.83308,-32.80528,-0.05,-0.017,0.9442073,0.9926812,1.242528
6.54,22.82564,10.47889,0.091,-0.031,0.9352911,0.9931827,1.263889
6.12,22.81328,54.415,-0.018,0.007,0.792227,0.9940051,1.678416
6.06,22.81228,62.93833,0.007,-0.052,1.420028,0.9231197,0.5278929
3.48,22.83339,24.60167,0.147,-0.042,1.262074,0.9529513,0.6981484
5.42,22.85061,-39.15694,0.022,-0.011,1.556916,0.8942985,0.4098373
6.46,22.86247,-59.88139,-0.046,-0.009,1.378119,0.9314479,0.5689601
6.19,22.81686,68.57028,0.112,0.068,1.302141,0.9458218,0.6506131
5.43,22.8295,55.90278,0.083,0.043,1.40184,0.9267572,0.5454844
6.12,22.86942,-63.18861,0.016,-0.04,1.319505,0.9426305,0.6310211
5.92,22.83939,41.95361,0.01,0,0.8476411,0.9954656,1.500175
6.4,22.84419,19.14083,0.05,-0.02,1.302141,0.9458218,0.6506131
6.21,22.83617,50.67694,0.013,0.004,1.384036,0.9302863,0.5630207
5.97,22.85581,-29.53611,-0.004,-0.011,1.250751,0.9549033,0.7122089
3.52,22.828,66.20056,-0.065,-0.125,1.331141,0.9404596,0.6182135
4.46,22.87544,-32.87556,-0.03,-0.025,0.8027965,0.9944818,1.64245
5.6,22.85633,61.69694,0.108,0.044,1.17863,0.9666066,0.8090019
5.16,22.87336,9.835556,0.522,0.044,1.023699,0.9863767,1.070307
3.74,22.87692,-7.579722,0.011,0.037,1.68409,0.8653929,0.3213205
4.94,22.86722,43.3125,0.11,0.029,1.635357,0.8766814,0.3531348
6.04,22.89386,-48.59806,0.216,-0.078,1.093832,0.9784774,0.941588
6.05,22.91094,-70.07361,-0.05,0.072,1.114588,0.9757859,0.9070064
4.74,22.79139,83.15389,0.021,0.049,1.455546,0.9159029,0.4946641
5.64,22.88397,16.84111,-0.018,-0.024,1.372211,0.932602,0.5749471
5.8,22.89131,-11.61667,0.025,0.001,0.788763,0.9938273,1.690417
6.46,22.88119,50.41194,0.019,-0.011,0.8027965,0.9944818,1.64245
6.34,22.88647,40.16722,0.001,-0.009,0.788763,0.9938273,1.690417
6.01,22.88439,60.10111,0.017,0.002,1.751717,0.8493406,0.2810216
5.81,22.89447,44.74917,-0.016,-0.013,0.9220961,0.9938405,1.296338
3.27,22.91083,-15.82083,-0.04,-0.025,0.836055,0.9953655,1.535403
6.19,22.90947,-7.204722,-0.012,-0.038,1.467412,0.9134489,0.4839908
5.56,22.91264,-16.27194,-0.222,-0.09,1.384036,0.9302863,0.5630207
5.81,22.90194,40.37694,0.103,0.036,1.378119,0.9314479,0.5689601
6.4,22.92081,-36.38861,0.046,0.002,1.485238,0.9097234,0.468343
6.12,22.90992,16.94167,0.019,-0.008,1.764092,0.8463581,0.2740952
6.11,22.91653,1.064722,0.023,0.001,0.8963644,0.9948192,1.36264
5.72,22.91972,-4.987778,0.034,-0.005,1.233874,0.9577577,0.733708
4.9,22.92047,8.815833,0.079,0.014,0.8172955,0.9949792,1.594669
5.91,22.91739,37.07694,0.086,0.007,0.9949045,0.9890186,1.129132
6.1,22.93094,-31.63306,-0.033,-0.006,1.515027,0.9033968,0.4431943
4.21,22.93247,-32.53972,0.018,0.031,1.28489,0.9489328,0.6706696
6.48,22.94,-31.56556,0.327,-0.162,1.360425,0.934887,0.587065
5.7,22.94661,-47.96917,-0.028,-0.001,0.9048428,0.9945425,1.340338
5.74,22.92903,36.35167,0.022,0.005,0.799244,0.9943325,1.65443
6.51,22.94764,11.84833,0.063,-0.009,0.8879863,0.9950467,1.385133
5.59,22.93989,41.60389,-0.002,0,0.7686149,0.9925749,1.762392
4.95,22.94056,49.73361,0.003,-0.002,1.770289,0.8448597,0.2706763
6.31,22.95478,-4.81,-0.015,0.002,1.267758,0.9519608,0.6911988
1.16,22.96086,-29.62222,0.333,-0.165,0.8515572,0.9954764,1.488497
5.49,22.95775,20.76889,0.204,0.059,1.119825,0.9750837,0.8985121
6.28,22.95911,3.810278,0.07,0.029,1.372211,0.932602,0.5749471
5.43,22.95125,48.68417,0.012,-0.009,0.7853289,0.9936404,1.702421
6.13,22.97639,-35.52306,-0.001,-0.111,1.073387,0.9809783,0.977142
6.18,22.96131,39.30889,0.002,-0.008,0.765365,0.9923371,1.774358
6.16,22.97097,-2.395278,-0.003,-0.018,1.156997,0.9698464,0.8407252
6.37,22.97325,-1.410278,0.09,-0.007,0.9623215,0.9915266,1.200481
5.9,22.85061,85.37361,0.003,0.107,1.491187,0.9084697,0.4632215
6.43,22.97642,9.356944,0.403,-0.141,1.104171,0.9771553,0.9241761
6.33,22.9785,7.339722,-0.04,-0.08,0.8398899,0.9954101,1.523629
5.75,22.98661,11.72889,0.033,-0.041,0.9487008,0.9924115,1.231931
5.51,22.99328,-29.46222,-0.003,0.009,0.9177461,0.9940347,1.307261
6.07,22.99325,-13.07083,-0.01,0,1.568927,0.8916483,0.4006839
5.43,22.99094,0.9627778,0.086,-0.071,1.290627,0.9479049,0.663932
5.65,23.00161,-25.16417,0.035,-0.075,1.449618,0.9171209,0.5000749
6.29,22.98619,52.65444,-0.025,0.033,1.550918,0.8956152,0.4144755
6.43,22.98583,59.81472,0.003,0.005,0.8284677,0.9952433,1.559035
6.29,23.00683,-25.62667,0.086,-0.034,1.378119,0.9314479,0.5689601
4.12,23.01467,-52.75417,-0.067,-0.014,1.290627,0.9479049,0.663932
4.71,22.90689,84.34611,0.092,0.026,1.556916,0.8942985,0.4098373
5.68,23.01875,-50.95,0.078,-0.006,1.550918,0.8956152,0.4144755
6.21,23.01053,0.1858333,0.044,0.013,1.239485,0.9568162,0.7264869
5.83,23.01192,3.011667,0.011,-0.086,1.503099,0.9059449,0.4531172
5,23.00142,56.94528,0,-0.003,1.550918,0.8956152,0.4144755
6.6,23.01181,31.08306,0.031,0.005,0.8027965,0.9944818,1.64245
5.55,23.02206,-28.85361,0.066,-0.01,1.509061,0.9046737,0.4481333
6.5,23.00956,45.375,0.01,0.002,1.302141,0.9458218,0.6506131
6.28,23.02306,-22.79083,0.026,-0.027,0.8674873,0.9954039,1.442151
6.21,23.02322,-7.061111,-0.015,-0.011,1.544924,0.8969263,0.4191554
6.54,23.01519,38.70806,0.001,-0.005,0.7785514,0.9932398,1.726427
5.94,23.02547,-4.711389,0.019,0.009,1.302141,0.9458218,0.6506131
6.47,23.04278,-36.42083,0.031,-0.035,1.267758,0.9519608,0.6911988
6.2,23.02519,57.10556,-0.003,-0.007,1.599043,0.8849264,0.3784985
3.62,23.03203,42.32611,0.023,-0.006,0.7853289,0.9936404,1.702421
6.15,23.04239,-6.574167,-0.004,-0.037,1.647506,0.8738905,0.3449722
5.97,23.04564,-20.87056,-0.058,-0.117,1.267758,0.9519608,0.6911988
6.57,23.04253,31.78056,0.005,-0.016,0.9623215,0.9915266,1.200481
5.1,23.04342,42.75778,0.055,-0.004,0.8515572,0.9954764,1.488497
5.11,23.05828,-34.74944,0.076,0.08,0.9352911,0.9931827,1.263889
6.39,23.04589,44.05889,0.001,-0.002,0.8172955,0.9949792,1.594669
5.52,23.08117,-68.82028,0.04,0.063,0.966908,0.9912063,1.190112
6.5,23.0455,55.23639,0.008,0.012,0.788763,0.9938273,1.690417
5.79,23.06653,-41.47833,0.006,0.069,1.348679,0.9371404,0.5993768
6.68,23.06592,-4.795278,0.32,0.028,1.073387,0.9809783,0.977142
4.53,23.06461,3.82,0.013,-0.011,0.7752084,0.9930265,1.738424
5.37,23.07767,-53.965,0.055,-0.102,1.568927,0.8916483,0.4006839
2.42,23.06292,28.08278,0.189,0.137,1.702462,0.8610749,0.3099481
6.41,23.06694,6.616667,0.003,0.019,0.9808048,0.9901694,1.159356
6.74,23.05658,60.44528,0.007,-0.006,0.8099886,0.9947508,1.618527
6.43,23.056,58.56472,0.067,0.017,1.24511,0.9558647,0.7193206
5.24,23.05914,67.20917,0.026,0.007,1.455546,0.9159029,0.4946641
4.65,23.06972,50.05222,0.164,0.168,1.336976,0.9393615,0.611885
2.49,23.07936,15.20528,0.063,-0.042,0.8027965,0.9944818,1.64245
5.43,23.08606,-7.693611,0.129,0.011,0.9397373,0.9929382,1.253181
6.14,23.08689,-17.07917,-0.048,-0.039,1.520997,0.9021141,0.4382997
6.44,23.08508,16.56306,-0.185,-0.194,1.206051,0.962313,0.7706477
6.39,23.08822,1.306944,0.035,-0.027,1.267758,0.9519608,0.6911988
6.12,23.13992,-79.48083,0.084,-0.038,0.8715355,0.9953564,1.430662
4.28,23.11467,-43.52056,-0.039,-0.023,0.9949045,0.9890186,1.129132
6.13,23.10506,18.5175,0.232,0.057,1.004415,0.9881883,1.109282
4.47,23.11136,-23.74306,0.066,-0.003,1.24511,0.9558647,0.7193206
5.61,23.11489,-38.89222,0.04,0.013,0.8209915,0.9950778,1.582768
6.33,23.11931,-49.60667,0.017,-0.014,1.568927,0.8916483,0.4006839
6.3,23.10886,19.91083,0.295,0.002,1.028574,0.9858926,1.060716
5.83,23.12075,-50.68639,-0.044,-0.02,1.023699,0.9863767,1.070307
6.15,23.14325,-73.58639,0.021,-0.011,1.550918,0.8956152,0.4144755
4.52,23.11675,9.409444,0.011,-0.014,1.641429,0.8752886,0.3490357
4.76,23.11856,25.46833,0.004,-0.031,1.503099,0.9059449,0.4531172
4.85,23.11025,59.41972,0.009,0.001,0.8063781,0.9946213,1.630482
6.02,23.12436,32.82583,-0.024,0.008,0.8634652,0.9954395,1.45368
5.99,23.12464,21.13417,0.108,-0.052,0.9220961,0.9938405,1.296338
6.66,23.12169,46.06806,0.005,-0.001,0.799244,0.9943325,1.65443
6.11,23.11947,52.81639,0.013,0.006,1.331141,0.9404596,0.6182135
5.6,23.13917,-28.82333,-0.047,-0.031,1.233874,0.9577577,0.733708
6.4,23.11956,59.7275,0.005,0.001,0.8136278,0.9948701,1.606589
5.33,23.12758,46.38722,-0.009,-0.028,1.544924,0.8969263,0.4191554
5.7,23.12928,49.29583,0.154,0.133,1.004415,0.9881883,1.109282
6.56,23.13675,44.56167,0.024,-0.005,0.8838352,0.9951422,1.396449
5.4,23.14469,2.127778,0.145,0.108,1.250751,0.9549033,0.7122089
6.26,23.12992,63.63333,0.002,-0.004,0.8099886,0.9947508,1.618527
6.47,23.16992,-66.8575,0.201,0.038,1.273455,0.9509609,0.6843027
6.41,23.20333,-80.91278,0.009,-0.011,1.599043,0.8849264,0.3784985
6.21,23.13256,64.2225,0.01,0.001,1.360425,0.934887,0.587065
3.66,23.15744,-21.1725,0.055,0.031,1.431855,0.9207385,0.5166105
5.87,23.16239,-28.08861,0.022,0.003,1.485238,0.9097234,0.468343
5.81,23.16592,-42.86056,-0.325,-0.007,1.023699,0.9863767,1.070307
5.12,23.15875,8.677222,0.004,0.002,1.580958,0.888976,0.3916917
6.42,23.16378,-14.51056,0.031,-0.009,0.8209915,0.9950778,1.582768
4.69,23.16522,-22.4575,0.026,-0.009,1.10937,0.9764765,0.9155611
5.83,23.16939,-40.59167,0.035,-0.046,1.671872,0.8682461,0.3290678
4.41,23.13164,75.3875,0.012,-0.03,1.189549,0.9649212,0.7934883
3.9,23.17267,-45.24667,0.136,-0.03,1.313705,0.943703,0.6375007
5.39,23.16708,9.821944,-0.012,-0.012,0.788763,0.9938273,1.690417
5.7,23.16225,59.33306,-0.003,0.009,0.9532177,0.9921292,1.221391
6.51,23.17961,-29.525,-0.034,-0.058,0.9264704,0.9936338,1.285468
5.71,23.1785,17.59444,0.021,-0.028,1.503099,0.9059449,0.4531172
5.94,23.17422,43.54417,-0.191,-0.191,1.004415,0.9881883,1.109282
5.16,23.19561,8.72,-0.006,-0.006,0.8674873,0.9954039,1.442151
6.17,23.197,26.84722,-0.19,-0.12,1.267758,0.9519608,0.6911988
6.8,23.22083,-49.61889,0.002,-0.018,1.256405,0.9539321,0.7051516
6.12,23.23517,-62.7,0.473,-0.424,1.184081,0.9657693,0.8012163
4.52,23.20917,49.40639,0.092,0.098,0.9352911,0.9931827,1.263889
6.35,23.21778,29.44167,-0.031,-0.033,1.262074,0.9529513,0.6981484
5.56,23.22139,57.16833,2.075,0.296,1.307917,0.9447668,0.6440313
5.82,23.22403,11.065,-0.005,-0.003,1.307917,0.9447668,0.6440313
4.22,23.23872,-6.048889,0.042,-0.196,1.635357,0.8766814,0.3531348
5.77,23.24961,-41.10556,0.112,-0.112,1.407792,0.9255665,0.539732
6.12,23.2445,-10.68861,-0.001,-0.034,1.59301,0.8862817,0.3828574
6.31,23.23731,50.61778,0.038,-0.006,1.302141,0.9458218,0.6506131
6.41,23.23936,29.77167,-0.007,-0.013,1.009204,0.9877542,1.099447
6.36,23.24347,24.10306,0.114,0.007,1.302141,0.9458218,0.6506131
5.55,23.25953,-3.496389,-0.007,-0.003,0.8398899,0.9954101,1.523629
4.21,23.26486,-9.087778,0.372,-0.016,1.366313,0.9337484,0.580982
6.49,23.26286,28.24778,0.02,-0.005,1.217133,0.9605217,0.755704
5.66,23.28269,-62.00111,0.173,-0.026,1.038387,0.9848868,1.041715
5.84,23.24369,74.23111,0.048,0.006,1.302141,0.9458218,0.6506131
6.6,23.26608,24.77111,0.093,0.005,0.9854823,0.9897984,1.149222
5.92,23.27769,-44.48917,-0.004,-0.007,1.336976,0.9393615,0.611885
6.47,23.2805,-41.19444,-0.024,0.012,1.348679,0.9371404,0.5993768
3.99,23.2905,-58.23583,-0.029,0.079,0.9854823,0.9897984,1.149222
6.33,23.31892,-79.47278,0.013,0.007,1.250751,0.9549033,0.7122089
5.06,23.28081,-7.726667,-0.016,-0.015,1.659678,0.8710787,0.3369508
5.56,23.2605,70.88806,0.018,-0.005,0.9134204,0.9942164,1.318236
3.69,23.28608,3.282222,0.762,0.017,1.256405,0.9539321,0.7051516
5.54,23.27842,53.21361,0.115,-0.233,1.043325,0.9843654,1.032307
6.53,23.27411,61.96306,-0.026,-0.002,0.9091193,0.9943857,1.329262
6.13,23.30556,-67.47111,0.021,0.014,1.509061,0.9046737,0.4481333
6.34,23.29444,-11.71306,0.039,-0.003,0.836055,0.9953655,1.535403
6.43,23.28794,45.16417,0.097,-0.065,1.342822,0.9382551,0.6056062
4.39,23.29839,-9.1825,0.021,-0.012,0.765365,0.9923371,1.774358
5.53,23.30275,-40.82444,0.136,-0.128,1.004415,0.9881883,1.109282
4.85,23.29575,49.01528,0.037,0.008,1.702462,0.8610749,0.3099481
6.48,23.29892,45.48889,0.034,-0.017,0.8063781,0.9946213,1.630482
5.49,23.46769,-87.48222,0.015,0.009,1.461477,0.9146789,0.4893029
4.41,23.31372,-32.53194,0.019,-0.07,1.378119,0.9314479,0.5689601
6.02,23.3065,41.77361,-0.006,-0.012,1.302141,0.9458218,0.6506131
4.98,23.31603,-9.610833,0.047,-0.002,0.8099886,0.9947508,1.618527
5.08,23.31853,-13.45889,0.298,-0.101,1.189549,0.9649212,0.7934883
6.38,23.28858,75.29917,0.018,-0.002,0.8284677,0.9952433,1.559035
5.55,23.32333,-5.124444,0.202,-0.02,0.9808048,0.9901694,1.159356
5.93,23.32336,-18.07528,0.004,0.009,1.611126,0.8821995,0.369895
6.5,23.31733,45.13722,0.058,0.006,1.302141,0.9458218,0.6506131
6.37,23.32867,-33.70806,0.047,-0.041,1.479292,0.9109711,0.4735113
4.75,23.31042,68.11167,0.058,0.016,1.211584,0.9614226,0.7631477
6.32,23.32428,34.79333,0.016,-0.003,0.788763,0.9938273,1.690417
5.44,23.32494,48.62528,0.019,0.056,1.319505,0.9426305,0.6310211
6.32,23.32822,48.38083,0.209,0.032,1.372211,0.932602,0.5749471
5.79,23.33122,42.07806,0.052,0.01,1.586981,0.8876316,0.387255
6.05,23.34722,-50.30667,0.028,-0.077,0.9949045,0.9890186,1.129132
5.05,23.33906,5.381389,0.082,-0.062,1.420028,0.9231197,0.5278929
6.17,23.34469,-5.908056,-0.101,-0.057,1.342822,0.9382551,0.6056062
4.6,23.34394,23.74028,0.033,-0.008,0.8838352,0.9951422,1.396449
6.45,23.33731,61.97,0.003,-0.013,1.302141,0.9458218,0.6506131
5.59,23.34711,30.415,0.081,-0.069,1.599043,0.8849264,0.3784985
5.64,23.35431,-26.98667,-0.013,-0.012,1.200534,0.963193,0.7782043
6.13,23.34556,44.11639,-0.016,-0.027,0.8838352,0.9951422,1.396449
5.77,23.34814,38.18222,0.13,-0.063,1.014014,0.9873076,1.089673
6.39,23.34294,62.21306,0.003,-0.005,1.665772,0.869665,0.3329922
5.32,23.36525,31.8125,0.005,-0.01,0.7785514,0.9932398,1.726427
6.62,23.36617,26.60889,-0.098,-0.074,0.9715175,0.9908733,1.179802
6.09,23.38247,-60.05583,0.09,-0.009,1.659678,0.8710787,0.3369508
5.2,23.37756,-15.03917,0.112,0.019,0.8963644,0.9948192,1.36264
6.29,23.37792,20.82861,0.019,-0.012,0.8027965,0.9944818,1.64245
3.97,23.38283,-20.10056,-0.12,-0.096,1.360425,0.934887,0.587065
5.08,23.38461,12.31389,0.027,-0.017,1.485238,0.9097234,0.468343
5.56,23.37569,60.13361,0.009,-0.001,1.708597,0.8596255,0.3062224
6.15,23.39842,-53.80833,0.059,-0.027,0.9220961,0.9938405,1.296338
6.1,23.39594,-43.12444,0.015,0.01,1.57494,0.8903149,0.3961679
6.31,23.39219,0.2913889,0.068,0.01,1.665772,0.869665,0.3329922
5.75,23.40364,-51.89139,0.005,-0.041,1.653589,0.8724872,0.3409441
6.69,23.39653,32.53139,0.232,0.04,1.009204,0.9877542,1.099447
6.19,23.40217,-18.6875,0.149,0.071,1.313705,0.943703,0.6375007
5.59,23.42206,-56.84917,0.08,-0.024,1.342822,0.9382551,0.6056062
6.72,23.40972,41.11278,0.015,-0.009,0.8398899,0.9954101,1.523629
5.57,23.41411,32.385,0.017,0.002,0.7785514,0.9932398,1.726427
4.98,23.41397,62.28278,0.011,-0.013,1.708597,0.8596255,0.3062224
4.4,23.423,23.40417,0.193,0.037,1.088691,0.9791206,0.9503851
4.39,23.43411,-20.64194,-0.052,-0.058,1.580958,0.888976,0.3916917
5.52,23.4435,-52.72167,0.038,0.123,0.9854823,0.9897984,1.149222
6.45,23.452,-66.58111,-0.042,-0.023,1.580958,0.888976,0.3916917
5.63,23.45417,-58.47611,0.051,0.062,1.290627,0.9479049,0.663932
6.2,23.45253,-50.15722,0.032,0.006,0.788763,0.9938273,1.690417
4.94,23.44889,1.255556,0.089,-0.097,0.8284677,0.9952433,1.559035
6.25,23.45411,1.1225,0.044,-0.035,1.313705,0.943703,0.6375007
5.75,23.45206,42.91194,0.091,0.015,0.8172955,0.9949792,1.594669
6.32,23.46686,-35.54444,0.007,0.001,1.420028,0.9231197,0.5278929
5.98,23.46122,25.16722,0.026,-0.041,0.7957208,0.9941736,1.666419
